time,underlying,expiry,strike,option_type,ltp,iv,delta,gamma,theta,vega,oi,volume,bid_price,ask_price
2026-01-16 09:15:00,NIFTY,2026-01-20,24700,CE,990.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-01-16 09:16:00,NIFTY,2026-01-20,24700,CE,990.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-01-16 09:17:00,NIFTY,2026-01-20,24700,CE,990.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-01-16 09:18:00,NIFTY,2026-01-20,24700,CE,990.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-01-16 09:19:00,NIFTY,2026-01-20,24700,CE,1065.0,0.0,0.0,0.0,0.0,0.0,2925,520,0.0,0.0
2026-01-16 09:20:00,NIFTY,2026-01-20,24700,CE,1065.0,0.0,0.0,0.0,0.0,0.0,2925,0,0.0,0.0
2026-01-16 09:21:00,NIFTY,2026-01-20,24700,CE,1065.0,0.0,0.0,0.0,0.0,0.0,2925,0,0.0,0.0
2026-01-16 09:22:00,NIFTY,2026-01-20,24700,CE,1065.0,0.0,0.0,0.0,0.0,0.0,2925,0,0.0,0.0
2026-01-16 09:23:00,NIFTY,2026-01-20,24700,CE,1053.0,0.0,0.0,0.0,0.0,0.0,2470,65,0.0,0.0
2026-01-16 09:24:00,NIFTY,2026-01-20,24700,CE,1053.0,0.0,0.0,0.0,0.0,0.0,2470,0,0.0,0.0
2026-01-16 09:25:00,NIFTY,2026-01-20,24700,CE,1053.0,0.0,0.0,0.0,0.0,0.0,2470,0,0.0,0.0
2026-01-16 09:26:00,NIFTY,2026-01-20,24700,CE,1053.0,0.0,0.0,0.0,0.0,0.0,2470,0,0.0,0.0
2026-01-16 09:27:00,NIFTY,2026-01-20,24700,CE,1053.0,0.0,0.0,0.0,0.0,0.0,2470,0,0.0,0.0
2026-01-16 09:28:00,NIFTY,2026-01-20,24700,CE,1053.0,0.0,0.0,0.0,0.0,0.0,2470,0,0.0,0.0
2026-01-16 09:29:00,NIFTY,2026-01-20,24700,CE,1053.0,0.0,0.0,0.0,0.0,0.0,2470,0,0.0,0.0
2026-01-16 09:30:00,NIFTY,2026-01-20,24700,CE,1053.6,0.0,0.0,0.0,0.0,0.0,2535,65,0.0,0.0
2026-01-16 09:31:00,NIFTY,2026-01-20,24700,CE,1053.6,0.0,0.0,0.0,0.0,0.0,2535,0,0.0,0.0
2026-01-16 09:32:00,NIFTY,2026-01-20,24700,CE,1053.6,0.0,0.0,0.0,0.0,0.0,2535,0,0.0,0.0
2026-01-16 09:33:00,NIFTY,2026-01-20,24700,CE,1053.6,0.0,0.0,0.0,0.0,0.0,2535,0,0.0,0.0
2026-01-16 09:34:00,NIFTY,2026-01-20,24700,CE,1053.6,0.0,0.0,0.0,0.0,0.0,2535,0,0.0,0.0
2026-01-16 09:35:00,NIFTY,2026-01-20,24700,CE,1053.6,0.0,0.0,0.0,0.0,0.0,2535,0,0.0,0.0
2026-01-16 09:36:00,NIFTY,2026-01-20,24700,CE,1053.6,0.0,0.0,0.0,0.0,0.0,2535,0,0.0,0.0
2026-01-16 09:37:00,NIFTY,2026-01-20,24700,CE,1053.6,0.0,0.0,0.0,0.0,0.0,2535,0,0.0,0.0
2026-01-16 09:38:00,NIFTY,2026-01-20,24700,CE,1053.6,0.0,0.0,0.0,0.0,0.0,2535,0,0.0,0.0
2026-01-16 09:39:00,NIFTY,2026-01-20,24700,CE,1053.6,0.0,0.0,0.0,0.0,0.0,2535,0,0.0,0.0
2026-01-16 09:40:00,NIFTY,2026-01-20,24700,CE,1025.2,0.0,0.0,0.0,0.0,0.0,2535,195,0.0,0.0
2026-01-16 09:41:00,NIFTY,2026-01-20,24700,CE,1025.2,0.0,0.0,0.0,0.0,0.0,2535,0,0.0,0.0
2026-01-16 09:42:00,NIFTY,2026-01-20,24700,CE,1025.2,0.0,0.0,0.0,0.0,0.0,2535,0,0.0,0.0
2026-01-16 09:43:00,NIFTY,2026-01-20,24700,CE,1025.2,0.0,0.0,0.0,0.0,0.0,2535,0,0.0,0.0
2026-01-16 09:44:00,NIFTY,2026-01-20,24700,CE,1025.2,0.0,0.0,0.0,0.0,0.0,2535,0,0.0,0.0
2026-01-16 09:45:00,NIFTY,2026-01-20,24700,CE,1050.0,0.0,0.0,0.0,0.0,0.0,2730,65,0.0,0.0
2026-01-16 09:46:00,NIFTY,2026-01-20,24700,CE,1050.0,0.0,0.0,0.0,0.0,0.0,2730,0,0.0,0.0
2026-01-16 09:47:00,NIFTY,2026-01-20,24700,CE,1050.0,0.0,0.0,0.0,0.0,0.0,2730,0,0.0,0.0
2026-01-16 09:48:00,NIFTY,2026-01-20,24700,CE,1070.0,0.0,0.0,0.0,0.0,0.0,2730,65,0.0,0.0
2026-01-16 09:49:00,NIFTY,2026-01-20,24700,CE,1070.0,0.0,0.0,0.0,0.0,0.0,2730,0,0.0,0.0
2026-01-16 09:50:00,NIFTY,2026-01-20,24700,CE,1070.0,0.0,0.0,0.0,0.0,0.0,2730,0,0.0,0.0
