timestamp,strategy_id,leg,decision,mode,spot,vix,pcr_oi,max_pain,max_pain_dist_pct,iv_skew_ratio,move_from_open_pct,morning_range_pct,dte,hour,minute,day_of_week,is_expiry,rule_score,ai_adj,final_score,threshold,regime,entry_premium,quantity,exit_reason,outcome_pnl,held_minutes
2026-03-09T09:45:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23716.95,24.46,1.0,0.0,0.0,1.039,0.033,0.852,1,9,45,0,0,65,0,65,75,high_vol_range,0.0,0,,,
2026-03-09T09:50:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23761.4,24.19,1.0,0.0,0.0,1.039,0.154,0.368,1,9,50,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T09:55:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23776.7,24.32,1.0,0.0,0.0,1.038,0.219,0.368,1,9,55,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,64,0,64,65,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,TREND,ENTER,debit_spread,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,75,0,75,60,high_vol_range,32.74,75,,,
2026-03-09T10:02:00+05:30,portfolio_replay,PREMIUM,ENTER,iron_condor,23759.5,24.3,1.0,0.0,0.0,1.039,0.146,0.322,1,10,2,0,0,77,0,77,65,high_vol_range,39.13,75,,,
2026-03-09T11:10:00+05:30,portfolio_replay,PREMIUM,EXIT,iron_condor,23807.05,23.99,1.0,0.0,0.0,1.039,0.347,0.551,1,11,10,0,0,0,0,0,0,high_vol_range,0.0,0,Profit target: premium decayed 28.7%,843.0,68
2026-03-09T11:28:00+05:30,portfolio_replay,TREND,EXIT,debit_spread,23882.6,23.67,1.0,0.0,0.0,1.038,0.665,0.407,1,11,28,0,0,0,0,0,0,high_vol_range,0.0,0,Trend stop: lost 50.4%,-1238.25,88
2026-03-09T09:35:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23758.7,24.02,1.0,0.0,0.0,1.039,0.143,3.101,1,9,35,0,0,65,0,65,75,trending,0.0,0,,,
2026-03-09T09:40:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23767.35,24.15,1.0,0.0,0.0,1.039,0.18,3.101,1,9,40,0,0,52,0,52,75,trending,0.0,0,,,
2026-03-09T09:45:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23716.95,24.46,1.0,0.0,0.0,1.039,0.033,0.852,1,9,45,0,0,65,0,65,75,high_vol_range,0.0,0,,,
2026-03-09T09:50:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23761.4,24.19,1.0,0.0,0.0,1.039,0.154,0.368,1,9,50,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T09:55:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23776.7,24.32,1.0,0.0,0.0,1.038,0.219,0.368,1,9,55,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,64,0,64,65,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,TREND,ENTER,debit_spread,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,75,0,75,60,high_vol_range,32.74,75,,,
2026-03-09T10:02:00+05:30,portfolio_replay,PREMIUM,ENTER,iron_condor,23759.5,24.3,1.0,0.0,0.0,1.039,0.146,0.322,1,10,2,0,0,77,0,77,65,high_vol_range,39.13,75,,,
2026-03-09T11:28:00+05:30,portfolio_replay,TREND,EXIT,debit_spread,23882.6,23.67,1.0,0.0,0.0,1.038,0.665,0.407,1,11,28,0,0,0,0,0,0,high_vol_range,0.0,0,Trend stop: lost 50.4%,-1238.25,88
2026-03-09T12:06:00+05:30,portfolio_replay,PREMIUM,EXIT,iron_condor,23868.2,23.67,1.0,0.0,0.0,1.038,0.605,0.235,1,12,6,0,0,0,0,0,0,high_vol_range,0.0,0,Profit target: premium decayed 35.5%,1043.25,124
2026-03-09T09:35:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23758.7,24.02,1.0,0.0,0.0,1.039,0.143,3.101,1,9,35,0,0,65,0,65,75,trending,0.0,0,,,
2026-03-09T09:40:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23767.35,24.15,1.0,0.0,0.0,1.039,0.18,3.101,1,9,40,0,0,52,0,52,75,trending,0.0,0,,,
2026-03-09T09:45:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23716.95,24.46,1.0,0.0,0.0,1.039,0.033,0.852,1,9,45,0,0,65,0,65,75,high_vol_range,0.0,0,,,
2026-03-09T09:50:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23761.4,24.19,1.0,0.0,0.0,1.039,0.154,0.368,1,9,50,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T09:55:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23776.7,24.32,1.0,0.0,0.0,1.038,0.219,0.368,1,9,55,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,64,0,64,65,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,TREND,ENTER,debit_spread,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,75,0,75,60,high_vol_range,32.74,75,,,
2026-03-09T10:02:00+05:30,portfolio_replay,PREMIUM,ENTER,iron_condor,23759.5,24.3,1.0,0.0,0.0,1.039,0.146,0.322,1,10,2,0,0,77,0,77,65,high_vol_range,39.13,75,,,
2026-03-09T11:28:00+05:30,portfolio_replay,TREND,EXIT,debit_spread,23882.6,23.67,1.0,0.0,0.0,1.038,0.665,0.407,1,11,28,0,0,0,0,0,0,high_vol_range,0.0,0,Trend stop: lost 50.4%,-1238.25,88
2026-03-09T12:09:00+05:30,portfolio_replay,PREMIUM,EXIT,iron_condor,23841.95,23.81,1.0,0.0,0.0,1.039,0.494,0.235,1,12,9,0,0,0,0,0,0,high_vol_range,0.0,0,Profit target: premium decayed 45.4%,1332.0,127
2026-03-09T09:35:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23758.7,24.02,1.0,0.0,0.0,1.039,0.143,3.101,1,9,35,0,0,65,0,65,75,trending,0.0,0,,,
2026-03-09T09:40:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23767.35,24.15,1.0,0.0,0.0,1.039,0.18,3.101,1,9,40,0,0,52,0,52,75,trending,0.0,0,,,
2026-03-09T09:45:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23716.95,24.46,1.0,0.0,0.0,1.039,0.033,0.852,1,9,45,0,0,65,0,65,75,high_vol_range,0.0,0,,,
2026-03-09T09:50:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23761.4,24.19,1.0,0.0,0.0,1.039,0.154,0.368,1,9,50,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T09:55:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23776.7,24.32,1.0,0.0,0.0,1.038,0.219,0.368,1,9,55,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,64,0,64,65,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,TREND,ENTER,debit_spread,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,75,0,75,60,high_vol_range,32.74,75,,,
2026-03-09T10:02:00+05:30,portfolio_replay,PREMIUM,ENTER,iron_condor,23759.5,24.3,1.0,0.0,0.0,1.039,0.146,0.322,1,10,2,0,0,77,0,77,65,high_vol_range,39.13,75,,,
2026-03-09T11:10:00+05:30,portfolio_replay,PREMIUM,EXIT,iron_condor,23807.05,23.99,1.0,0.0,0.0,1.039,0.347,0.551,1,11,10,0,0,0,0,0,0,high_vol_range,0.0,0,Profit target: premium decayed 28.7%,843.0,68
2026-03-09T11:28:00+05:30,portfolio_replay,TREND,EXIT,debit_spread,23882.6,23.67,1.0,0.0,0.0,1.038,0.665,0.407,1,11,28,0,0,0,0,0,0,high_vol_range,0.0,0,Trend stop: lost 50.4%,-1238.25,88
2026-03-09T09:35:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23758.7,24.02,1.0,0.0,0.0,1.039,0.143,3.101,1,9,35,0,0,65,0,65,75,trending,0.0,0,,,
2026-03-09T09:40:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23767.35,24.15,1.0,0.0,0.0,1.039,0.18,3.101,1,9,40,0,0,52,0,52,75,trending,0.0,0,,,
2026-03-09T09:45:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23716.95,24.46,1.0,0.0,0.0,1.039,0.033,0.852,1,9,45,0,0,65,0,65,75,high_vol_range,0.0,0,,,
2026-03-09T09:50:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23761.4,24.19,1.0,0.0,0.0,1.039,0.154,0.368,1,9,50,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T09:55:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23776.7,24.32,1.0,0.0,0.0,1.038,0.219,0.368,1,9,55,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,64,0,64,65,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,TREND,ENTER,debit_spread,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,75,0,75,60,high_vol_range,32.74,75,,,
2026-03-09T10:02:00+05:30,portfolio_replay,PREMIUM,ENTER,iron_condor,23759.5,24.3,1.0,0.0,0.0,1.039,0.146,0.322,1,10,2,0,0,77,0,77,65,high_vol_range,39.13,75,,,
2026-03-09T11:10:00+05:30,portfolio_replay,PREMIUM,EXIT,iron_condor,23807.05,23.99,1.0,0.0,0.0,1.039,0.347,0.551,1,11,10,0,0,0,0,0,0,high_vol_range,0.0,0,Profit target: premium decayed 28.7%,843.0,68
2026-03-09T11:28:00+05:30,portfolio_replay,TREND,EXIT,debit_spread,23882.6,23.67,1.0,0.0,0.0,1.038,0.665,0.407,1,11,28,0,0,0,0,0,0,high_vol_range,0.0,0,Trend stop: lost 50.4%,-1238.25,88
2026-03-09T09:30:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23775.1,23.68,1.0,0.0,0.0,1.038,0.212,3.13,1,9,30,0,0,52,0,52,65,trending,0.0,0,,,
2026-03-09T09:32:00+05:30,portfolio_replay,PREMIUM,ENTER,iron_condor,23752.65,23.67,1.0,0.0,0.0,1.039,0.118,3.13,1,9,32,0,0,65,0,65,65,trending,41.53,75,,,
2026-03-09T10:00:00+05:30,portfolio_replay,TREND,ENTER,debit_spread,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,75,0,75,60,high_vol_range,32.74,75,,,
2026-03-09T10:50:00+05:30,portfolio_replay,PREMIUM,EXIT,iron_condor,23791.85,24.16,1.0,0.0,0.0,1.038,0.283,0.14,1,10,50,0,0,0,0,0,0,high_vol_range,0.0,0,Profit target: premium decayed 25.8%,804.0,78
2026-03-09T10:51:00+05:30,portfolio_replay,PREMIUM,ENTER,iron_condor,23845.9,23.83,1.0,0.0,0.0,1.038,0.511,0.14,1,10,51,0,0,65,0,65,65,high_vol_range,34.24,75,,,
2026-03-09T11:28:00+05:30,portfolio_replay,TREND,EXIT,debit_spread,23882.6,23.67,1.0,0.0,0.0,1.038,0.665,0.407,1,11,28,0,0,0,0,0,0,high_vol_range,0.0,0,Trend stop: lost 50.4%,-1238.25,88
2026-03-09T11:55:00+05:30,portfolio_replay,PREMIUM,EXIT,iron_condor,23884.4,23.65,1.0,0.0,0.0,1.038,0.673,0.335,1,11,55,0,0,0,0,0,0,high_vol_range,0.0,0,Profit target: premium decayed 26.8%,689.25,64
2026-03-09T09:35:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23758.7,24.02,1.0,0.0,0.0,1.039,0.143,3.101,1,9,35,0,0,65,0,65,70,trending,0.0,0,,,
2026-03-09T09:40:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23767.35,24.15,1.0,0.0,0.0,1.039,0.18,3.101,1,9,40,0,0,52,0,52,70,trending,0.0,0,,,
2026-03-09T09:45:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23716.95,24.46,1.0,0.0,0.0,1.039,0.033,0.852,1,9,45,0,0,65,0,65,70,high_vol_range,0.0,0,,,
2026-03-09T09:50:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23761.4,24.19,1.0,0.0,0.0,1.039,0.154,0.368,1,9,50,0,0,64,0,64,70,high_vol_range,0.0,0,,,
2026-03-09T09:55:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23776.7,24.32,1.0,0.0,0.0,1.038,0.219,0.368,1,9,55,0,0,64,0,64,70,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,64,0,64,65,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,TREND,ENTER,debit_spread,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,75,0,75,60,high_vol_range,32.74,75,,,
2026-03-09T10:02:00+05:30,portfolio_replay,PREMIUM,ENTER,iron_condor,23759.5,24.3,1.0,0.0,0.0,1.039,0.146,0.322,1,10,2,0,0,77,0,77,65,high_vol_range,39.13,75,,,
2026-03-09T11:10:00+05:30,portfolio_replay,PREMIUM,EXIT,iron_condor,23807.05,23.99,1.0,0.0,0.0,1.039,0.347,0.551,1,11,10,0,0,0,0,0,0,high_vol_range,0.0,0,Profit target: premium decayed 28.7%,843.0,68
2026-03-09T11:28:00+05:30,portfolio_replay,TREND,EXIT,debit_spread,23882.6,23.67,1.0,0.0,0.0,1.038,0.665,0.407,1,11,28,0,0,0,0,0,0,high_vol_range,0.0,0,Trend stop: lost 50.4%,-1238.25,88
2026-03-09T09:35:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23758.7,24.02,1.0,0.0,0.0,1.039,0.143,3.101,1,9,35,0,0,65,0,65,75,trending,0.0,0,,,
2026-03-09T09:40:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23767.35,24.15,1.0,0.0,0.0,1.039,0.18,3.101,1,9,40,0,0,52,0,52,75,trending,0.0,0,,,
2026-03-09T09:45:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23716.95,24.46,1.0,0.0,0.0,1.039,0.033,0.852,1,9,45,0,0,65,0,65,75,high_vol_range,0.0,0,,,
2026-03-09T09:50:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23761.4,24.19,1.0,0.0,0.0,1.039,0.154,0.368,1,9,50,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T09:55:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23776.7,24.32,1.0,0.0,0.0,1.038,0.219,0.368,1,9,55,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,64,0,64,65,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,TREND,ENTER,debit_spread,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,75,0,75,60,high_vol_range,32.74,75,,,
2026-03-09T10:02:00+05:30,portfolio_replay,PREMIUM,ENTER,iron_condor,23759.5,24.3,1.0,0.0,0.0,1.039,0.146,0.322,1,10,2,0,0,77,0,77,65,high_vol_range,39.13,75,,,
2026-03-09T11:28:00+05:30,portfolio_replay,TREND,EXIT,debit_spread,23882.6,23.67,1.0,0.0,0.0,1.038,0.665,0.407,1,11,28,0,0,0,0,0,0,high_vol_range,0.0,0,Trend stop: lost 50.4%,-1238.25,88
2026-03-09T12:06:00+05:30,portfolio_replay,PREMIUM,EXIT,iron_condor,23868.2,23.67,1.0,0.0,0.0,1.038,0.605,0.235,1,12,6,0,0,0,0,0,0,high_vol_range,0.0,0,Profit target: premium decayed 35.5%,1043.25,124
2026-03-09T09:30:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23775.1,23.68,1.0,0.0,0.0,1.038,0.212,3.13,1,9,30,0,0,52,0,52,65,trending,0.0,0,,,
2026-03-09T09:32:00+05:30,portfolio_replay,PREMIUM,ENTER,iron_condor,23752.65,23.67,1.0,0.0,0.0,1.039,0.118,3.13,1,9,32,0,0,65,0,65,65,trending,41.53,75,,,
2026-03-09T10:00:00+05:30,portfolio_replay,TREND,ENTER,debit_spread,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,75,0,75,60,high_vol_range,32.74,75,,,
2026-03-09T11:12:00+05:30,portfolio_replay,PREMIUM,EXIT,iron_condor,23789.25,24.08,1.0,0.0,0.0,1.038,0.272,0.551,1,11,12,0,0,0,0,0,0,high_vol_range,0.0,0,Profit target: premium decayed 35.3%,1098.0,100
2026-03-09T11:28:00+05:30,portfolio_replay,TREND,EXIT,debit_spread,23882.6,23.67,1.0,0.0,0.0,1.038,0.665,0.407,1,11,28,0,0,0,0,0,0,high_vol_range,0.0,0,Trend stop: lost 50.4%,-1238.25,88
2026-03-09T09:35:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23758.7,24.02,1.0,0.0,0.0,1.039,0.143,3.101,1,9,35,0,0,65,0,65,70,trending,0.0,0,,,
2026-03-09T09:40:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23767.35,24.15,1.0,0.0,0.0,1.039,0.18,3.101,1,9,40,0,0,52,0,52,70,trending,0.0,0,,,
2026-03-09T09:45:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23716.95,24.46,1.0,0.0,0.0,1.039,0.033,0.852,1,9,45,0,0,65,0,65,70,high_vol_range,0.0,0,,,
2026-03-09T09:50:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23761.4,24.19,1.0,0.0,0.0,1.039,0.154,0.368,1,9,50,0,0,64,0,64,70,high_vol_range,0.0,0,,,
2026-03-09T09:55:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23776.7,24.32,1.0,0.0,0.0,1.038,0.219,0.368,1,9,55,0,0,64,0,64,70,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,64,0,64,65,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,TREND,ENTER,debit_spread,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,75,0,75,60,high_vol_range,32.74,75,,,
2026-03-09T10:02:00+05:30,portfolio_replay,PREMIUM,ENTER,iron_condor,23759.5,24.3,1.0,0.0,0.0,1.039,0.146,0.322,1,10,2,0,0,77,0,77,65,high_vol_range,39.13,75,,,
2026-03-09T11:28:00+05:30,portfolio_replay,TREND,EXIT,debit_spread,23882.6,23.67,1.0,0.0,0.0,1.038,0.665,0.407,1,11,28,0,0,0,0,0,0,high_vol_range,0.0,0,Trend stop: lost 50.4%,-1238.25,88
2026-03-09T12:06:00+05:30,portfolio_replay,PREMIUM,EXIT,iron_condor,23868.2,23.67,1.0,0.0,0.0,1.038,0.605,0.235,1,12,6,0,0,0,0,0,0,high_vol_range,0.0,0,Profit target: premium decayed 35.5%,1043.25,124
2026-03-09T09:30:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23775.1,23.68,1.0,0.0,0.0,1.038,0.212,3.13,1,9,30,0,0,52,0,52,65,trending,0.0,0,,,
2026-03-09T09:32:00+05:30,portfolio_replay,PREMIUM,ENTER,iron_condor,23752.65,23.67,1.0,0.0,0.0,1.039,0.118,3.13,1,9,32,0,0,65,0,65,65,trending,41.53,75,,,
2026-03-09T10:00:00+05:30,portfolio_replay,TREND,ENTER,debit_spread,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,75,0,75,60,high_vol_range,32.74,75,,,
2026-03-09T11:28:00+05:30,portfolio_replay,TREND,EXIT,debit_spread,23882.6,23.67,1.0,0.0,0.0,1.038,0.665,0.407,1,11,28,0,0,0,0,0,0,high_vol_range,0.0,0,Trend stop: lost 50.4%,-1238.25,88
2026-03-09T12:09:00+05:30,portfolio_replay,PREMIUM,EXIT,iron_condor,23841.95,23.81,1.0,0.0,0.0,1.039,0.494,0.235,1,12,9,0,0,0,0,0,0,high_vol_range,0.0,0,Profit target: premium decayed 48.5%,1512.0,157
2026-03-09T09:35:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23758.7,24.02,1.0,0.0,0.0,1.039,0.143,3.101,1,9,35,0,0,65,0,65,75,trending,0.0,0,,,
2026-03-09T09:40:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23767.35,24.15,1.0,0.0,0.0,1.039,0.18,3.101,1,9,40,0,0,52,0,52,75,trending,0.0,0,,,
2026-03-09T09:45:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23716.95,24.46,1.0,0.0,0.0,1.039,0.033,0.852,1,9,45,0,0,65,0,65,75,high_vol_range,0.0,0,,,
2026-03-09T09:50:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23761.4,24.19,1.0,0.0,0.0,1.039,0.154,0.368,1,9,50,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T09:55:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23776.7,24.32,1.0,0.0,0.0,1.038,0.219,0.368,1,9,55,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,64,0,64,65,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,TREND,ENTER,debit_spread,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,75,0,75,60,high_vol_range,32.74,75,,,
2026-03-09T10:02:00+05:30,portfolio_replay,PREMIUM,ENTER,iron_condor,23759.5,24.3,1.0,0.0,0.0,1.039,0.146,0.322,1,10,2,0,0,77,0,77,65,high_vol_range,39.13,75,,,
2026-03-09T11:10:00+05:30,portfolio_replay,PREMIUM,EXIT,iron_condor,23807.05,23.99,1.0,0.0,0.0,1.039,0.347,0.551,1,11,10,0,0,0,0,0,0,high_vol_range,0.0,0,Profit target: premium decayed 28.7%,843.0,68
2026-03-09T11:28:00+05:30,portfolio_replay,TREND,EXIT,debit_spread,23882.6,23.67,1.0,0.0,0.0,1.038,0.665,0.407,1,11,28,0,0,0,0,0,0,high_vol_range,0.0,0,Trend stop: lost 50.4%,-1238.25,88
2026-03-09T09:35:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23758.7,24.02,1.0,0.0,0.0,1.039,0.143,3.101,1,9,35,0,0,65,0,65,75,trending,0.0,0,,,
2026-03-09T09:40:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23767.35,24.15,1.0,0.0,0.0,1.039,0.18,3.101,1,9,40,0,0,52,0,52,75,trending,0.0,0,,,
2026-03-09T09:45:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23716.95,24.46,1.0,0.0,0.0,1.039,0.033,0.852,1,9,45,0,0,65,0,65,75,high_vol_range,0.0,0,,,
2026-03-09T09:50:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23761.4,24.19,1.0,0.0,0.0,1.039,0.154,0.368,1,9,50,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T09:55:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23776.7,24.32,1.0,0.0,0.0,1.038,0.219,0.368,1,9,55,0,0,64,0,64,75,high_vol_range,0.0,0,,,
2026-03-09T10:00:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,23769.0,24.29,1.0,0.0,0.0,1.039,0.187,0.322,1,10,0,0,0,64,0,64,65,high_vol_range,0.0,0,,,
