timestamp,strategy_id,leg,decision,mode,spot,vix,pcr_oi,max_pain,max_pain_dist_pct,iv_skew_ratio,move_from_open_pct,morning_range_pct,dte,hour,minute,day_of_week,is_expiry,rule_score,ai_adj,final_score,threshold,regime,entry_premium,quantity,exit_reason,outcome_pnl,held_minutes
2025-11-14T11:00:00+05:30,portfolio_hist,PREMIUM,EXIT,strangle,25858.9,12.04,1.0,0.0,0.0,1.035,0.242,0.385,4,11,0,4,0,0,0,0,0,low_vol_range,0.0,0,Stop loss: premium up 75.2%,-1617.0,1
2025-11-14T15:02:00+05:30,portfolio_hist,TREND,EXIT,debit_spread,25864.65,11.99,1.0,0.0,0.0,1.036,0.264,0.146,4,15,2,4,0,0,0,0,0,low_vol_range,0.0,0,Trend stop: lost 23.7%,-600.0,302
2025-11-14T09:30:00+05:30,portfolio_hist,PREMIUM,ENTER,strangle,25827.6,12.11,1.0,0.0,0.0,1.035,0.121,0.439,4,9,30,4,0,87,0,87,75,conflicted,49.5,75,,,
2025-11-14T10:00:00+05:30,portfolio_hist,TREND,ENTER,debit_spread,25809.05,12.21,1.0,0.0,0.0,1.035,0.049,0.328,4,10,0,4,0,63,0,63,60,conflicted,33.81,75,,,
2025-11-14T10:58:00+05:30,portfolio_hist,PREMIUM,EXIT,strangle,25845.9,12.1,1.0,0.0,0.0,1.036,0.191,0.329,4,10,58,4,0,0,0,0,0,low_vol_range,0.0,0,Profit target: premium decayed 12.3%,456.0,88
2025-11-14T10:59:00+05:30,portfolio_hist,PREMIUM,ENTER,strangle,25848.15,12.07,1.0,0.0,0.0,1.036,0.2,0.329,4,10,59,4,0,74,0,74,65,low_vol_range,50.16,75,,,
2025-11-14T11:00:00+05:30,portfolio_hist,PREMIUM,EXIT,strangle,25858.9,12.04,1.0,0.0,0.0,1.035,0.242,0.385,4,11,0,4,0,0,0,0,0,low_vol_range,0.0,0,Stop loss: premium up 75.2%,-1617.0,1
2025-11-14T15:02:00+05:30,portfolio_hist,TREND,EXIT,debit_spread,25864.65,11.99,1.0,0.0,0.0,1.036,0.264,0.146,4,15,2,4,0,0,0,0,0,low_vol_range,0.0,0,Trend stop: lost 23.7%,-600.0,302
2025-11-14T09:30:00+05:30,portfolio_hist,PREMIUM,ENTER,strangle,25827.6,12.11,1.0,0.0,0.0,1.035,0.121,0.439,4,9,30,4,0,87,0,87,75,conflicted,49.5,75,,,
2025-11-14T10:00:00+05:30,portfolio_hist,TREND,ENTER,debit_spread,25809.05,12.21,1.0,0.0,0.0,1.035,0.049,0.328,4,10,0,4,0,63,0,63,60,conflicted,33.81,75,,,
2025-11-14T10:58:00+05:30,portfolio_hist,PREMIUM,EXIT,strangle,25845.9,12.1,1.0,0.0,0.0,1.036,0.191,0.329,4,10,58,4,0,0,0,0,0,low_vol_range,0.0,0,Profit target: premium decayed 12.3%,456.0,88
2025-11-14T10:59:00+05:30,portfolio_hist,PREMIUM,ENTER,strangle,25848.15,12.07,1.0,0.0,0.0,1.036,0.2,0.329,4,10,59,4,0,74,0,74,65,low_vol_range,50.16,75,,,
2025-11-14T11:00:00+05:30,portfolio_hist,PREMIUM,EXIT,strangle,25858.9,12.04,1.0,0.0,0.0,1.035,0.242,0.385,4,11,0,4,0,0,0,0,0,low_vol_range,0.0,0,Stop loss: premium up 75.2%,-1617.0,1
2025-11-14T15:02:00+05:30,portfolio_hist,TREND,EXIT,debit_spread,25864.65,11.99,1.0,0.0,0.0,1.036,0.264,0.146,4,15,2,4,0,0,0,0,0,low_vol_range,0.0,0,Trend stop: lost 23.7%,-600.0,302
2025-11-14T09:30:00+05:30,portfolio_hist,PREMIUM,ENTER,strangle,25827.6,12.11,1.0,0.0,0.0,1.035,0.121,0.439,4,9,30,4,0,87,0,87,75,conflicted,49.5,75,,,
2025-11-14T10:00:00+05:30,portfolio_hist,TREND,ENTER,debit_spread,25809.05,12.21,1.0,0.0,0.0,1.035,0.049,0.328,4,10,0,4,0,63,0,63,60,conflicted,33.81,75,,,
2025-11-14T10:58:00+05:30,portfolio_hist,PREMIUM,EXIT,strangle,25845.9,12.1,1.0,0.0,0.0,1.036,0.191,0.329,4,10,58,4,0,0,0,0,0,low_vol_range,0.0,0,Profit target: premium decayed 12.3%,456.0,88
2025-11-14T10:59:00+05:30,portfolio_hist,PREMIUM,ENTER,strangle,25848.15,12.07,1.0,0.0,0.0,1.036,0.2,0.329,4,10,59,4,0,74,0,74,65,low_vol_range,50.16,75,,,
2025-11-14T11:00:00+05:30,portfolio_hist,PREMIUM,EXIT,strangle,25858.9,12.04,1.0,0.0,0.0,1.035,0.242,0.385,4,11,0,4,0,0,0,0,0,low_vol_range,0.0,0,Stop loss: premium up 75.2%,-1617.0,1
2025-11-14T15:02:00+05:30,portfolio_hist,TREND,EXIT,debit_spread,25864.65,11.99,1.0,0.0,0.0,1.036,0.264,0.146,4,15,2,4,0,0,0,0,0,low_vol_range,0.0,0,Trend stop: lost 23.7%,-600.0,302
2025-11-14T09:30:00+05:30,portfolio_hist,PREMIUM,ENTER,strangle,25827.6,12.11,1.0,0.0,0.0,1.035,0.121,0.439,4,9,30,4,0,87,0,87,75,conflicted,49.5,75,,,
2025-11-14T10:00:00+05:30,portfolio_hist,TREND,ENTER,debit_spread,25809.05,12.21,1.0,0.0,0.0,1.035,0.049,0.328,4,10,0,4,0,63,0,63,60,conflicted,33.81,75,,,
2025-11-14T10:58:00+05:30,portfolio_hist,PREMIUM,EXIT,strangle,25845.9,12.1,1.0,0.0,0.0,1.036,0.191,0.329,4,10,58,4,0,0,0,0,0,low_vol_range,0.0,0,Profit target: premium decayed 12.3%,456.0,88
2025-11-14T10:59:00+05:30,portfolio_hist,PREMIUM,ENTER,strangle,25848.15,12.07,1.0,0.0,0.0,1.036,0.2,0.329,4,10,59,4,0,74,0,74,65,low_vol_range,50.16,75,,,
2025-11-14T11:00:00+05:30,portfolio_hist,PREMIUM,EXIT,strangle,25858.9,12.04,1.0,0.0,0.0,1.035,0.242,0.385,4,11,0,4,0,0,0,0,0,low_vol_range,0.0,0,Stop loss: premium up 75.2%,-1617.0,1
2025-11-14T15:02:00+05:30,portfolio_hist,TREND,EXIT,debit_spread,25864.65,11.99,1.0,0.0,0.0,1.036,0.264,0.146,4,15,2,4,0,0,0,0,0,low_vol_range,0.0,0,Trend stop: lost 23.7%,-600.0,302
2025-11-14T09:30:00+05:30,portfolio_hist,PREMIUM,ENTER,strangle,25827.6,12.11,1.0,0.0,0.0,1.035,0.121,0.439,4,9,30,4,0,87,0,87,75,conflicted,49.5,75,,,
2025-11-14T10:00:00+05:30,portfolio_hist,TREND,ENTER,debit_spread,25809.05,12.21,1.0,0.0,0.0,1.035,0.049,0.328,4,10,0,4,0,63,0,63,60,conflicted,33.81,75,,,
2025-11-14T10:58:00+05:30,portfolio_hist,PREMIUM,EXIT,strangle,25845.9,12.1,1.0,0.0,0.0,1.036,0.191,0.329,4,10,58,4,0,0,0,0,0,low_vol_range,0.0,0,Profit target: premium decayed 12.3%,456.0,88
2025-11-14T10:59:00+05:30,portfolio_hist,PREMIUM,ENTER,strangle,25848.15,12.07,1.0,0.0,0.0,1.036,0.2,0.329,4,10,59,4,0,74,0,74,65,low_vol_range,50.16,75,,,
2025-11-14T11:00:00+05:30,portfolio_hist,PREMIUM,EXIT,strangle,25858.9,12.04,1.0,0.0,0.0,1.035,0.242,0.385,4,11,0,4,0,0,0,0,0,low_vol_range,0.0,0,Stop loss: premium up 75.2%,-1617.0,1
2025-11-14T15:02:00+05:30,portfolio_hist,TREND,EXIT,debit_spread,25864.65,11.99,1.0,0.0,0.0,1.036,0.264,0.146,4,15,2,4,0,0,0,0,0,low_vol_range,0.0,0,Trend stop: lost 23.7%,-600.0,302
2025-11-14T09:30:00+05:30,portfolio_hist,PREMIUM,ENTER,strangle,25827.6,12.11,1.0,0.0,0.0,1.035,0.121,0.439,4,9,30,4,0,87,0,87,75,conflicted,49.5,75,,,
2025-11-14T10:00:00+05:30,portfolio_hist,TREND,ENTER,debit_spread,25809.05,12.21,1.0,0.0,0.0,1.035,0.049,0.328,4,10,0,4,0,63,0,63,60,conflicted,33.81,75,,,
2025-11-14T10:58:00+05:30,portfolio_hist,PREMIUM,EXIT,strangle,25845.9,12.1,1.0,0.0,0.0,1.036,0.191,0.329,4,10,58,4,0,0,0,0,0,low_vol_range,0.0,0,Profit target: premium decayed 12.3%,456.0,88
2025-11-14T10:59:00+05:30,portfolio_hist,PREMIUM,ENTER,strangle,25848.15,12.07,1.0,0.0,0.0,1.036,0.2,0.329,4,10,59,4,0,74,0,74,65,low_vol_range,50.16,75,,,
2025-11-14T11:00:00+05:30,portfolio_hist,PREMIUM,EXIT,strangle,25858.9,12.04,1.0,0.0,0.0,1.035,0.242,0.385,4,11,0,4,0,0,0,0,0,low_vol_range,0.0,0,Stop loss: premium up 75.2%,-1617.0,1
2025-11-14T15:02:00+05:30,portfolio_hist,TREND,EXIT,debit_spread,25864.65,11.99,1.0,0.0,0.0,1.036,0.264,0.146,4,15,2,4,0,0,0,0,0,low_vol_range,0.0,0,Trend stop: lost 23.7%,-600.0,302
